YMD	YMDT	DPS	AREA	TYPE_OCCUR	TYPE_CAUSE	TYPE_SHIP	WEATHER	POS	COUNT	RESCUE	INJURY	DEATH	DISAPPER	위도_도	위도_분	위도_초	경도_도	경도_분	경도_초	LAT	LON	LAT_DBC	LON_DBC
20140627	20140627 2:04	완도	영해	기타	연료고갈	요트	양호	전남 진도군 고군면 벽파리 앞 해상	1	1	0	0	0	34	30	0	126	23	0	34.50000	126.38333	34|30|00	126|23|00
20140627	20140627 7:00	동해	영해	화재	기타	어선	양호	울릉 남서 9마일 해상	1	12	0	0	0	37	21	0	130	42	0	37.35000	130.70000	37|21|00	130|42|00
20140627	20140627 16:55	태안	협수로	운항저해	정비불량	고무보트	양호	태안군 모항항 북방파제 0.5해리 해상	1	3	0	0	0	36	47	0	126	7	0	36.78333	126.11667	36|47|00	126|07|00
20140627	20140627 18:10	태안	협수로	운항저해	정비불량	고무보트	양호	태안군 학암퐇 앞 해상	1	2	0	0	0	36	55	0	126	11	0	36.91667	126.18333	36|55|00	126|11|00
20140627	20140627 18:52	통영	항계내	침수	기타	어선	양호	경남 통영시 동호동 구. 제일조선부두(해양경찰전용부두 옆)	1	0	0	0	0	34	50	21	128	25	55	34.83917	128.43194	34|50|21	128|25|55
20140628	20140628 5:03	인천	항계내	침수	기타	예부선	양호	영종도 삼목선착장 옆 한진부두	1	5	0	0	0	37	29	55	126	26	32	37.49861	126.44222	37|29|55	126|26|32
20140628	20140628 6:00	울산	항계내	키손상	정비불량	유조선	양호	울산신항 북방파제 동방 0.5해리 해상	1	9	0	0	0	35	27	20	129	23	44	35.45556	129.39556	35|27|20	129|23|44
20140628	20140628 8:18	평택	협수로	기관손상	정비불량	모터보트	양호	경기 화성시 우정읍 입파도 앞 해상	1	5	0	0	0	37	5	48	126	32	30	37.09667	126.54167	37|05|48	126|32|30
20140628	20140628 9:08	울산	영해	기타	기타	고무보트	양호	울산시 동구 방어동 슬도 인근 해상	1	3	0	0	0	35	29	0	129	26	19	35.48333	129.43861	35|29|00	129|26|19
20140628	20140628 13:37	태안	협수로	침수	운항부주의	고무보트	양호	태안군 가의도 북서방 3.6해리 해상	1	3	0	0	0	36	44	51	126	2	87	36.74750	126.05750	36|44|51	126|02|87
20140628	20140628 16:39	인천	항계내	속구손상	기상악화	고무보트	양호	옹진군 영흥면 석섬 인근 철탑 해상	1	3	0	0	0	37	13	46	126	30	34	37.22944	126.50944	37|13|46	126|30|34
20140629	20140629 3:20	서귀포	영해-EEZ	인명사상	기타	어선	양호	서귀포 남방 13해리	1	2	2	0	0	32	57	0	126	34	0	32.95000	126.56667	32|57|00	126|34|00
20140629	20140629 8:30	서귀포	영해-EEZ	안전저해	운항부주의	어선	양호	제주도 서귀포 남방 22해리	1	7	0	0	0	32	52	0	126	37	0	32.86667	126.61667	32|52|00	126|37|00
20140629	20140629 9:25	목포	협수로	기관손상	정비불량	기타	양호	신안군 지도읍 탄도 인근 해상	1	1	0	0	0	35	0	52	126	18	23	35.01444	126.30639	35|00|52	126|18|23
20140629	20140629 9:40	태안	협수로	운항저해	정비불량	모터보트	양호	태안군 근흥면 신도 남서방 0.5해리 해상	1	3	0	0	0	36	52	67	126	8	26	36.88528	126.14056	36|52|67	126|08|26
20140629	20140629 17:06	목포	협수로	기타	연료고갈	모터보트	양호	목포시 북항 CN중공업 앞 해상	1	2	0	0	0	34	49	34	126	22	48	34.82611	126.38000	34|49|34	126|22|48
20140629	20140629 17:20	평택	협수로	운항저해	연료고갈	고무보트	양호	충남 당진시 석문면 교로리 왜목항 앞 0.5해리 해상	1	2	0	0	0	37	3	39	126	30	3	37.06083	126.50083	37|03|39	126|30|03
20140630	20140630 6:35	부산	항계내	추진기손상	기타	어선	저시정	남형제도 남동방 8.5마일 해상	1	2	0	0	0	34	46	0	129	4	0	34.76667	129.06667	34|46|00	129|04|00
20140630	20140630 10:34	여수	협수로	기타	관리소홀	어선	양호	전남 여수시 신월동 히든베이호텔 앞 해상	1	1	0	0	0	34	43	44	127	43	46	34.72889	127.72944	34|43|44	127|43|46
20140630	20140630 13:07	인천	항계내	키손상	정비불량	낚시어선	양호	강화군 수시도 서방 2해리	1	4	0	0	0	37	37	8	126	16	3	37.61889	126.26750	37|37|08	126|16|03
20140701	20140701 6:00	목포	영해	추진기손상	운항부주의	예부선	양호	신안군 임자면 소허사도 북서 2.5해리	2	5	0	0	0	35	9	0	125	50	0	35.15000	125.83333	35|09|00	125|50|00
20140701	20140701 6:10	보령	영해	추진기손상	기타	낚시어선	양호	충남 보령시 오천면 외연도리 외연도 북북동방 약1.2해리	1	12	0	0	0	36	15	8	126	6	2	36.25222	126.10056	36|15|08	126|06|02
20140702	20140702 1:25	속초	영해	접촉	기상악화	어선	저시정	양양군 남현면 남애항 동방 약 2.5마일 해상	1	1	0	0	0	37	56	70	128	51	30	37.95278	128.85833	37|56|70	128|51|30
20140702	20140702 12:04	인천	항계내	키손상	정비불량	어선	양호	소무의도 남동방 2해리	1	2	0	0	0	37	20	25	126	27	37	37.34028	126.46028	37|20|25	126|27|37
20140702	20140702 14:45	울산	영해	키손상	정비불량	어선	양호	부산 기장군 기장읍 두호항 앞 해상	1	1	0	0	0	35	14	32	129	16	73	35.24222	129.28694	35|14|32	129|16|73
20140702	20140702 16:40	울산	영해	좌초	운항부주의	기타	양호	울산광역시 울주군 서생면 신암리 신리항 방파제 앞	1	4	0	0	0	35	20	0	129	19	0	35.33333	129.31667	35|20|00	129|19|00
20140702	20140702 18:40	속초	영해-EEZ	기관손상	정비불량	어선	양호	주문진 동방 60마일 해상	1	8	0	0	0	37	53	0	130	5	0	37.88333	130.08333	37|53|00	130|05|00
20140703	20140703 16:05	속초	영해-EEZ	안전저해	운항부주의	어선	양호	주문진 북동방 56마일 해상	1	8	0	0	0	38	6	0	129	44	0	38.10000	129.73333	38|06|00	129|44|00
20140703	20140703 16:10	서귀포	영해-EEZ	기관손상	정비불량	어선	양호	제주도 서귀포시 남방 64해리	1	11	0	0	0	32	14	0	127	2	0	32.23333	127.03333	32|14|00	127|02|00
20140703	20140703 19:25	울산	항계내	키손상	정비불량	어선	양호	울산광역시 울주군 온산읍 범월갑 북동방 1마일 해상	1	1	0	0	0	35	24	60	129	22	48	35.41667	129.38000	35|24|60	129|22|48
20140703	20140703 22:05	목포	협수로	운항저해	운항부주의	어선	양호	전남 영광군 낙월면 칠산도 북동 1.3해리	1	2	0	0	0	35	20	30	126	18	20	35.34167	126.30556	35|20|30	126|18|20
20140704	20140704 4:10	서귀포	영해	기관손상	정비불량	어선	양호	제주도 서귀포시 남동방 14해리	1	4	0	0	0	33	7	0	126	48	0	33.11667	126.80000	33|07|00	126|48|00
20140704	20140704 7:58	군산	영해-EEZ	키손상	정비불량	낚시어선	양호	전북 부안군 왕등도 서방 29해리	1	22	0	0	0	35	37	0	125	30	0	35.61667	125.50000	35|37|00	125|30|00
20140704	20140704 8:00	목포	영해	키손상	정비불량	낚시어선	양호	전남 영광군 안마도 남서방 27해리	1	13	0	0	0	35	18	91	125	26	45	35.32528	125.44583	35|18|91	125|26|45
20140704	20140704 20:00	인천	항계내	좌초	운항부주의	낚시어선	양호	옹진군 이작면 벌안도 인근 저수심 해상	1	19	0	0	0	37	11	20	126	12	80	37.18889	126.22222	37|11|20	126|12|80
20140705	20140705 6:45	부산	항계내	기관손상	기타	모터보트	양호	부산 목도 인근 해상	1	2	0	0	0	34	59	11	128	59	22	34.98639	128.98944	34|59|11	128|59|22
20140705	20140705 10:36	동해	영해	전복	기상악화	고무보트	양호	강릉 강문항 입구 솟대다리 앞 해상	1	4	0	0	0	37	46	4	128	57	6	37.76778	128.95167	37|46|04	128|57|06
20140705	20140705 11:35	제주	영해	기관손상	정비불량	어선	양호	북촌앞 1.1해리/2Km	1	2	0	0	0	33	34	0	126	41	0	33.56667	126.68333	33|34|00	126|41|00
20140705	20140705 13:18	태안	영해	운항저해	정비불량	고무보트	양호	충남 보령시 오천면 장고도와 영목사이 해상	1	1	0	0	0	36	25	0	126	19	0	36.41667	126.31667	36|25|00	126|19|00
20140705	20140705 18:05	태안	영해	기타	기상악화	고무보트	저시정	태안군 모항항 근해 해상	1	1	0	0	0	36	52	43	126	9	30	36.87861	126.15833	36|52|43	126|09|30
20140705	20140705 18:08	평택	협수로	기관손상	정비불량	모터보트	양호	경기 안산시 풍도 북동방 2.8마일 해상	1	3	0	0	0	37	9	0	126	25	0	37.15000	126.41667	37|09|00	126|25|00
20140705	20140705 19:45	창원	협수로	기관손상	정비불량	모터보트	양호	초리도 북방 0.1마일 해상	1	2	0	0	0	35	4	82	128	41	77	35.08944	128.70472	35|04|82	128|41|77
20140706	20140706 4:00	서귀포	공해	기관손상	정비불량	어선	양호	제주도 서귀포 남방 170해리	1	9	0	0	0	30	27	0	126	38	0	30.45000	126.63333	30|27|00	126|38|00
20140706	20140706 5:00	제주	영해	기관손상	정비불량	어선	양호	마라도 남서 5.8해리/11Km	1	7	0	0	0	33	3	0	126	11	0	33.05000	126.18333	33|03|00	126|11|00
20140706	20140706 5:10	통영	영해	기관손상	기타	낚시어선	양호	통영시 비진도 남방 1마일	1	7	0	0	0	34	41	18	128	28	4	34.68833	128.46778	34|41|18	128|28|04
20140706	20140706 5:30	목포	영해	추진기손상	정비불량	어선	양호	진도군 조도면 복사초 남방 6.6해리	1	12	0	0	0	33	59	0	126	9	0	33.98333	126.15000	33|59|00	126|09|00
20140706	20140706 7:33	제주	영해-EEZ	기관손상	정비불량	어선	양호	가파도 서방 16해리	1	3	0	0	0	33	10	22	125	56	90	33.17278	125.95833	33|10|22	125|56|90
20140706	20140706 8:11	태안	영해	기관손상	정비불량	어선	양호	태안군 신진항 남서방 40마일 해상	1	5	0	0	0	36	22	0	125	22	0	36.36667	125.36667	36|22|00	125|22|00
20140707	20140707 5:25	통영	항계내	좌초	운항부주의	어선	양호	통영시 도남동 소재 공주섬 서방 해안가	1	2	0	0	0	34	50	1	128	25	44	34.83361	128.42889	34|50|01	128|25|44
20140707	20140707 15:33	태안	영해	운항저해	정비불량	낚시어선	양호	태안군 근흥면 가의도리 동격렬비도 남방 0.2해리 해상	1	13	0	0	0	36	36	0	125	34	0	36.60000	125.56667	36|36|00	125|34|00
20140707	20140707 18:21	동해	영해-EEZ	추진기손상	기타	어선	황천5급	울릉 북서 62마일 해상	1	8	0	0	0	38	21	0	130	2	0	38.35000	130.03333	38|21|00	130|02|00
20140707	20140707 18:30	목포	영해	기관손상	정비불량	유조선	양호	신안군 흑산면 대흑산도 북방 10해리	1	16	0	0	0	34	52	36	125	26	0	34.87667	125.43333	34|52|36	125|26|00
20140707	20140707 18:50	보령	영해	침수	운항부주의	어선	양호	충남 보령시 오천면 삽시도 남동방 0.55마일 해점	1	3	0	0	0	36	19	35	126	22	35	36.32639	126.37639	36|19|35	126|22|35
20140709	20140709 6:50	서귀포	항계내	침수	관리소홀	어선	태풍경보	제주도 서귀포시 서귀포항 칠십리교 앞 포구	1	0	0	0	0	33	14	55	126	33	66	33.24861	126.56833	33|14|55	126|33|66
20140709	20140709 14:20	서귀포	항계내	전복	기상악화	어선	태풍경보	제주도 서귀포시 남원읍 태흥 2리포구	1	0	0	0	0	33	17	0	126	45	0	33.28333	126.75000	33|17|00	126|45|00
20140709	20140709 14:45	서귀포	항계내	기타	기상악화	예부선	태풍경보	제주도 서귀포시 서귀포항내 새섬	1	0	0	0	0	33	14	28	126	33	78	33.24111	126.57167	33|14|28	126|33|78
20140709	20140709 18:00	여수	영해	침몰	기상악화	어선	풍랑주의보	전남 고흥군 봉래면 예내리 창포선착장내	1	0	0	0	0	34	28	0	127	29	36	34.46667	127.49333	34|28|00	127|29|36
20140710	20140710 8:07	목포	항계내	기관손상	정비불량	기타	양호	영암군 삼호읍 해군3함대 부두 앞 해상	1	1	0	0	0	34	46	25	126	23	34	34.77361	126.39278	34|46|25	126|23|34
20140710	20140710 11:47	평택	협수로	기관손상	정비불량	낚시어선	양호	충남 서산시 소재 황금산 서방 0.2마일 해상	1	2	0	0	0	36	59	32	126	19	22	36.99222	126.32278	36|59|32	126|19|22
20140710	20140710 13:58	제주	영해	기관손상	정비불량	화물선	양호	해암서 서방 6해리	1	21	0	0	0	33	40	8	126	10	53	33.66889	126.18139	33|40|08	126|10|53
20140710	20140710 14:45	평택	협수로	침수	운항부주의	예부선	양호	충남 당진시 송산면 성구미 선착장	1	1	0	0	0	37	1	26	126	34	56	37.02389	126.58222	37|01|26	126|34|56
20140710	20140710 15:00	창원	영해	침수	기타	화물선	양호	진해암 흑암 남서방 1.25마일	1	7	0	0	0	35	1	16	128	36	13	35.02111	128.60361	35|01|16	128|36|13
20140710	20140710 22:00	통영	영해	충돌	운항부주의	어선	양호	거제서 거제면 오수리 죽림항 서방 0.3해리	2	4	1	1	0	34	50	30	128	34	40	34.84167	128.57778	34|50|30	128|34|40
20140711	20140711 11:10	목포	협수로	기관손상	정비불량	어선	양호	신안군 지도읍 어의도 북방 1.5해리 해상	1	2	0	0	0	35	10	9	126	11	43	35.16917	126.19528	35|10|09	126|11|43
20140711	20140711 13:21	보령	항계내	화재	관리소홀	어선	양호	충남 홍성군 서부면 남당항 수협앞 항내	1	0	0	0	0	36	32	0	126	28	0	36.53333	126.46667	36|32|00	126|28|00
20140712	20140712 2:20	목포	협수로	기타	관리소홀	어선	저시정	신안군 자은도 분계해수욕장 북방 2해리 해상	1	1	0	0	0	34	54	0	125	58	0	34.90000	125.96667	34|54|00	125|58|00
20140712	20140712 9:20	목포	영해	기관손상	정비불량	어선	저시정	진도군 조도면 맹골도 남서 4해리	1	2	0	0	0	34	11	0	125	47	0	34.18333	125.78333	34|11|00	125|47|00
20140712	20140712 10:26	인천	항계내	기관손상	정비불량	낚시어선	양호	인천 북장자서 남방 0.1해리 해상	1	18	0	0	0	37	19	0	126	28	0	37.31667	126.46667	37|19|00	126|28|00
20140712	20140712 10:57	태안	영해	좌초	운항부주의	낚시어선	양호	태안군 근흥면 흑도인근 해상	1	17	0	0	0	36	43	16	125	56	22	36.72111	125.93944	36|43|16	125|56|22
20140712	20140712 14:10	목포	영해	기관손상	정비불량	모터보트	저시정	영광군 낙월면 안마도 인근 해상	1	3	0	0	0	35	23	0	126	12	0	35.38333	126.20000	35|23|00	126|12|00
20140712	20140712 14:28	평택	협수로	기관손상	정비불량	모터보트	양호	경기 화성시 입파도 동방 2해리 해상	1	8	0	0	0	37	6	34	126	35	30	37.10944	126.59167	37|06|34	126|35|30
20140712	20140712 17:00	울산	영해	운항저해	연료고갈	모터보트	양호	울산 북구 산하동 산하해변 동방 1.5마일 해상	1	2	0	0	0	35	38	6	129	28	41	35.63500	129.47806	35|38|06	129|28|41
20140713	20140713 10:00	여수	영해	기관손상	기타	어선	양호	전남 여수시 소리도 남방 약 7해리	1	4	0	0	0	32	55	0	126	3	0	32.91667	126.05000	32|55|00	126|03|00
20140713	20140713 10:00	서귀포	영해-EEZ	안전저해	운항부주의	요트	저시정	제주도 서귀포시 대정읍 마라도 남서방 16해리	1	2	0	0	0	34	23	0	127	49	0	34.38333	127.81667	34|23|00	127|49|00
20140713	20140713 14:20	서귀포	공해	기관손상	정비불량	화물선	양호	이어도 남방 35해리	1	12	0	0	0	31	33	50	124	58	70	31.56389	124.98611	31|33|50	124|58|70
20140713	20140713 16:29	인천	항계내	기관손상	기타	모터보트	저시정	인천대교 남단 해상	1	4	0	0	0	37	25	82	126	33	71	37.43944	126.56972	37|25|82	126|33|71
20140713	20140713 17:06	제주	항계내	운항저해	운항부주의	요트	양호	도두항 내 암반	1	6	0	0	0	33	30	31	126	27	52	33.50861	126.46444	33|30|31	126|27|52
20140714	20140714 0:15	평택	협수로	해양오염	정비불량	예부선	양호	충남 서산시 대산읍 삼길포항	1	0	0	0	0	37	0	18	126	27	10	37.00500	126.45278	37|00|18	126|27|10
20140714	20140714 7:35	서귀포	영해	좌초	운항부주의	어선	양호	제주도 제주시 구좌읍 종달 남동방 0.5해리	1	4	0	0	0	33	29	0	126	55	0	33.48333	126.91667	33|29|00	126|55|00
20140714	20140714 8:01	보령	영해	좌초	기상악화	어선	양호	충남 보령화력발전소 건설현장뒤 100m해상	1	3	0	0	0	36	24	23	126	29	4	36.40639	126.48444	36|24|23	126|29|04
20140714	20140714 9:45	목포	영해	추진기손상	운항부주의	유조선	저시정	신안군 흑산면 영산도 동방 5해리	1	3	0	0	0	34	44	0	125	35	0	34.73333	125.58333	34|44|00	125|35|00
20140714	20140714 14:14	인천	항계내	전복	기타	어선	양호	인천 만석부두 부근 해상	1	0	0	0	0	37	29	62	126	37	62	37.50056	126.63389	37|29|62	126|37|62
20140714	20140714 16:00	목포	영해	인명사상	관리소홀	어선	양호	영광군 낙월면 안마도 남서 12해리	1	6	0	0	1	35	12	0	125	47	0	35.20000	125.78333	35|12|00	125|47|00
20140714	20140714 16:33	여수	영해	인명사상	기타	모터보트	양호	전남 여수시 삼산면 거문도 소재 소삼부도 등대 밑 해상	1	0	0	1	0	34	2	33	127	21	43	34.04250	127.36194	34|02|33	127|21|43
20140714	20140714 17:13	평택	협수로	기관손상	정비불량	모터보트	양호	경기 안산시 대부북동 소재 변도 인근해상	1	5	0	0	0	37	17	68	126	31	53	37.30222	126.53139	37|17|68	126|31|53
20140714	20140714 17:16	목포	협수로	기관손상	정비불량	어선	양호	신안군 지도읍 송도선착장 앞 1.5해리 해상	1	2	0	0	0	35	3	26	126	10	40	35.05722	126.17778	35|03|26	126|10|40
20140715	20140715 1:10	군산	항계내	침수	정비불량	어선	양호	군산시 신시항 항포구	1	0	0	0	0	35	49	7	126	28	45	35.81861	126.47917	35|49|7	126|28|45
20140715	20140715 9:40	서귀포	영해	기관손상	정비불량	어선	양호	제주도 서귀포시 표선 남방 8해리	1	9	0	0	0	33	11	0	126	56	0	33.18333	126.93333	33|11|00	126|56|00
20140715	20140715 11:47	평택	협수로	좌초	운항부주의	어선	양호	충남 당진시 송산면 방도등표 인근해상	1	7	0	0	0	37	0	28	126	42	33	37.00778	126.70917	37|00|28	126|42|33
20140715	20140715 13:35	인천	항계내	기관손상	기타	어선	양호	초치도 서방 4.8마일 해상	1	4	0	0	0	37	21	0	126	10	0	37.35000	126.16667	37|21|00	126|10|00
20140715	20140715 14:41	평택	영해	안전저해	운항부주의	여객선	양호	인천 옹진군 자월면 승봉리 선갑도 북서방 2.3마일 해상	1	32	0	0	0	37	8	80	126	6	3	37.15556	126.10083	37|08|80	126|06|03
20140715	20140715 18:15	부산	항계내	기관손상	기타	어선	저시정	부산 생도 남서방 약3.9해리 해상	1	6	0	0	0	34	59	50	129	2	15	34.99722	129.03750	34|59|50	129|02|15
20140716	20140716 5:55	여수	영해	키손상	정비불량	어선	양호	전남 여수시 거문도 남동방 28해리	1	10	0	0	0	33	38	0	127	41	0	33.63333	127.68333	33|38|00	127|41|00
20140716	20140716 15:40	평택	협수로	기관손상	정비불량	낚시어선	양호	충남 서산시 소재 숙호지 서방 0.4마일 해상	1	2	0	0	0	37	0	55	126	23	34	37.01528	126.39278	37|00|55	126|23|34
20140717	20140717 10:55	제주	영해	안전저해	운항부주의	예부선	양호	조천읍 함덕리 북방 2해리 해상	1	3	0	0	0	33	34	12	126	36	54	33.57000	126.61500	33|34|12	126|36|54
20140717	20140717 19:02	인천	항계내	접촉	운항부주의	화물선	양호	북장자서 묘박지	2	32	0	0	0	37	19	9	126	24	52	37.31917	126.41444	37|19|09	126|24|52
